article_id,title,subtitle,abstract,authors,publication_title,publication_year,publication_date,doi,isbn,issn,document_type,publisher,language,volume,issue,page_start,page_end,page_count,keywords,pdf_url,stable_url,access_type,is_open_access,peer_reviewed,citation_count,conference_location,source_databases,original_indices
11158626,Generative AI for Creating Immersive Learning Environments: Virtual Reality and Beyond,,"[::Generative::] [::Artificial::] [::Intelligence::] (AI) revolutionizes immersive educational spaces with dynamic, personalized, and interactive experiences. In this article, [::Generative::] AI addresses its role in Virtual and Augmented Realities through automated creation, personalized learning pathways, and heightened engagement. With [::Generative::] AI, educational simulations can adapt to ...",Rahul Vadisetty; Anand Polamarasetti; Mahesh Kumar Goyal; Sateesh Kumar Rongali; Sameer kumar Prajapati; Jinal Bhanubhai Butani,"2025 International Conference on Advancements in Smart, Secure and Intelligent Computing (ASSIC)",2025,16-18 May 2025,10.1109/ASSIC64892.2025.11158626,,,IEEE Conferences,IEEE,,,,1,5,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,799@ieee
11181593,Generative AI at the Crossroads of Values: Competing Orders of Worth in University and Publisher Regulations,,"This study employs the orders of worth theoretical framework, developed by Boltanski and Thévenot, to analyze how prestigious universities and academic publishers justify and critique the use of [::generative::] [::artificial::] [::intelligence::] (AI). Through qualitative analysis of AI guidelines from Ivy League universities, top UK universities, and leading publishers, we identify how these org...",Răzvan Rughiniș; Simona-Nicoleta Vulpe; Dinu Țurcanu,2025 25th International Conference on Control Systems and Computer Science (CSCS),2025,27-30 May 2025,10.1109/CSCS66924.2025.00091,,,IEEE Conferences,IEEE,,,,572,579,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,800@ieee
10742584,Resource Optimization in UAV-Assisted IoT Networks: The Role of Generative AI,,"We investigate how [::generative::] [::Artificial::] [::Intelligence::] (AI) can be used to optimize resources in Unmanned Aerial Vehicle (UAV)-assisted Internet of Things (IoT) networks. In particular, [::generative::] AI models for real-time decision-making have been used in public safety scenarios. This work describes how [::generative::] AI models can improve resource management within UAV-ass...",Sana Sharif; Sherali Zeadally; Waleed Ejaz,IEEE Internet of Things Magazine,2025,January 2025,10.1109/IOTM.001.2400045,,,IEEE Magazines,IEEE,,8,1.0,34,41,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,801@ieee
10948932,24 The Future of AI: Unveiling the Next Frontier of Technological Advancement,,"This comprehensive book dives deep into the current landscape of AI, exploring its fundamental principles, development challenges, potential risks, and the cutting-edge breakthroughs that are propelling it forward. [::Artificial::] [::intelligence::] (AI) is rapidly transforming industries and societies worldwide through groundbreaking innovations and real-world applications. Starting with the cor...",Ahmed Banafa,[::Artificial::] [::Intelligence::] in Action: Real-World Applications and Innovations,2025,,,,,River Publishers Books,River Publishers,,,,161,166,,,,,"{'type': 'locked', 'message': 'Full text access may be available.'}",False,,0,,ieee,802@ieee
10948971,23 Emerging Trends in AI,,"This comprehensive book dives deep into the current landscape of AI, exploring its fundamental principles, development challenges, potential risks, and the cutting-edge breakthroughs that are propelling it forward. [::Artificial::] [::intelligence::] (AI) is rapidly transforming industries and societies worldwide through groundbreaking innovations and real-world applications. Starting with the cor...",Ahmed Banafa,[::Artificial::] [::Intelligence::] in Action: Real-World Applications and Innovations,2025,,,,,River Publishers Books,River Publishers,,,,155,160,,,,,"{'type': 'locked', 'message': 'Full text access may be available.'}",False,,0,,ieee,803@ieee
10948937,20 Who Will Really Benefit from AI,,"This comprehensive book dives deep into the current landscape of AI, exploring its fundamental principles, development challenges, potential risks, and the cutting-edge breakthroughs that are propelling it forward. [::Artificial::] [::intelligence::] (AI) is rapidly transforming industries and societies worldwide through groundbreaking innovations and real-world applications. Starting with the cor...",Ahmed Banafa,[::Artificial::] [::Intelligence::] in Action: Real-World Applications and Innovations,2025,,,,,River Publishers Books,River Publishers,,,,133,138,,,,,"{'type': 'locked', 'message': 'Full text access may be available.'}",False,,0,,ieee,804@ieee
11166116,A Waveform Generative Diffusion Model of Unknown Radio Signal,,"In recent years, with the development of [::artificial::] [::intelligence::], especially the Large Language Model(LLM), more and more smart devices have been used in communication field. So, more new radio signals or unknown radio signals are transmitted in our lives. In these signals, there are some vicious radio signals to get private information or destroy the communication between devices. So,...",Zhengang Zhai,"2025 IEEE 8th Advanced Information Technology, Electronic and Automation Control Conference (IAEAC)",2025,8-10 Aug. 2025,10.1109/IAEAC65194.2025.11166116,,,IEEE Conferences,IEEE,,8,,394,399,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,805@ieee
10543764,AI-Driven Horticulture: Interactive Hyperspectral Data Visualization,,"The integration of advanced [::artificial::] [::intelligence::] (AI) techniques into horticulture has opened new avenues for optimizing crop management and enhancing productivity. This study explores the application of K-means clustering and [::Generative::] Adversarial Networks (GANs) in horticultural practices, focusing on interactive hyperspectral data visualization. Through the evaluation of K...",Shitiz Upreti; Jagendra Singh; Navneet Pratap Singh; Sambhajiraje Patil; Mohit Tiwari; Muniyandy Elangovan,2024 IEEE 9th International Conference for Convergence in Technology (I2CT),2024,5-7 April 2024,10.1109/I2CT61223.2024.10543764,,,IEEE Conferences,IEEE,,,,1,5,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,806@ieee
11164762,2 Early Roots of Generative AI Models and LLM: A Diverse Landscape,,"The development of large language models (LLM) in [::generative::] modeling traces important characteristics through the differed landscapes that are under the effective characteristics through the various emerging technologies. There is a rapid increase in LLM that has attracted numerous researchers, leaders along the public. From a technical perspective, these forms of algorithms always produce ...",A. Ashwini; V. Kavitha; S. Balasubramaniam; Seifedine Kadry,[::Generative::] AI and LLMs: Natural Language Processing and [::Generative::] Adversarial Networks,2024,,,,,De Gruyter Books,De Gruyter,,,,23,42,,,,,"{'type': 'locked', 'message': 'Full text access may be available.'}",False,,0,,ieee,807@ieee
11017583,"Generative AI Meets Virtual Reality: A Comprehensive Survey on Applications, Challenges, and Future Direction",,"The integration of [::generative::] [::artificial::] [::intelligence::] (AI) with virtual reality (VR) is reshaping how immersive environments are designed, personalized, and experienced. Unlike traditional VR systems that rely on static and pre-scripted content, [::Generative::] VR leverages AI-driven content generation, multimodal interaction, and contextual adaptation to create dynamic virtual ...",Fatema Rahimi; Abolghasem Sadeghi-Niaraki; Soo-Mi Choi,IEEE Access,2025,2025,10.1109/ACCESS.2025.3574779,,,IEEE Journals,IEEE,,13,,94893,94909,,,,,"{'type': 'open-access', 'message': 'Open Access'}",False,,0,,ieee,808@ieee
10933147,Exploring Artificial Intelligence Security: A Comparative Study of Adversarial Attacks and Steganographic Defenses,,"[::Artificial::] [::Intelligence::] systems are increasingly used in critical areas like finance, healthcare, and autonomous systems, ensuring their security becomes crucial. [::Artificial::] [::Intelligence::] models are vulnerable to adversarial attacks, where small changes to input data can cause major errors, as well as steganographic methods that hide harmful information within digital conten...",Kema Prathyusha; J Vinoj; K.B. Manikandan,2025 4th International Conference on Sentiment Analysis and Deep Learning (ICSADL),2025,18-20 Feb. 2025,10.1109/ICSADL65848.2025.10933147,,,IEEE Conferences,IEEE,,,,20,25,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,809@ieee
10695056,A Comprehensive Review on Generative AI for Education,,"[::Artificial::] [::Intelligence::] (AI) has immense potential for personalized learning experiences, content generation, and vivid educational support. This paper delves into [::generative::] AI (GAI) and its potential applications within GAI, specifically mentioning [::generative::] adversarial networks (GANs). The article delves into the transformative impact of GAI in education, underscoring i...",Uday Mittal; Siva Sai; Vinay Chamola; Devika Sangwan,IEEE Access,2024,2024,10.1109/ACCESS.2024.3468368,,,IEEE Journals,IEEE,,12,,142733,142759,,,,,"{'type': 'open-access', 'message': 'Open Access'}",False,,0,,ieee,810@ieee
11158705,Research on the Application of Online Programming Platforms and Generative Artificial Intelligence in the Programming Education of Prospective Chinese Engineers,,"This study focuses on the usage of online programming platforms and [::generative::] [::artificial::] [::intelligence::] (GAI) in the programming education of future Chinese engineers. Through a survey of 659 students from different engineering majors, a descriptive-quantitative-correlational research design was adopted to analyze the engagement of students from different disciplines with these to...",Kaiwen Yang; Jingyi Wang; Sifang Lu; Qiyu Liu; Yuhao Cheng; Xiaoyu Xia; Tianjiao Gao; Jialin Wu; Jiajun Dong,2025 5th International Conference on [::Artificial::] [::Intelligence::] and Education (ICAIE),2025,14-16 May 2025,10.1109/ICAIE64856.2025.11158705,,,IEEE Conferences,IEEE,,,,439,444,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,811@ieee
10769228,"Generative AI with Amazon Bedrock: Build, scale, and secure generative AI applications using Amazon Bedrock",,"Become proficient in Amazon Bedrock by taking a hands-on approach to building and scaling generative AI solutions that are robust, secure, and compliant with ethical standardsKey FeaturesLearn the foundations of Amazon Bedrock from experienced AWS Machine Learning Specialist ArchitectsMaster the core techniques to develop and deploy several AI applications at scaleGo beyond writing good prompting ...",Shikhar Kwatra; Bunny Kaushik,,2024,,,,,Packt Publishing Books,Packt Publishing,,,,,,,,,,"{'type': 'locked', 'message': 'Full text access may be available.'}",False,,0,,ieee,812@ieee
10653003,Training Practitioners for Real-time Product Development Using Generative Artificial Intelligence,,A workshop to train practitioners in real-time new product development (NPD) using [::generative::] [::artificial::] [::intelligence::] (AI) was conducted. Three teams of graduate students in Engineering and Technology Management (many with work experience as managers and engineers) were given minimalist instructions to develop a product concept and a preliminary marketing plan for a product of th...,Antonie J Jetter; Ameeta Agrawal; Dahm Mongkol Hongchai; Charles M. Weber; Yufei Tao,2024 Portland International Conference on Management of Engineering and Technology (PICMET),2024,4-8 Aug. 2024,10.23919/PICMET64035.2024.10653003,,,IEEE Conferences,IEEE,,,,1,11,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,813@ieee
